Geo,Year,UrbanArea,TownArea,RuralArea
530330018002,2050,60.311444908869305,0.0,0.0
530330018003,2050,68.46659107115077,0.0,0.0
530330019001,2050,102.39918856169447,0.0,0.0
530330019002,2050,120.31596472651347,0.0,0.0
530330019003,2050,20.064882204803364,0.0,0.0
530330019004,2050,169.18456294120435,0.0,0.0
530330020001,2050,81.94128223962588,0.0,0.0
530330020002,2050,95.85702360539204,0.0,0.0
530330020003,2050,101.90515926235638,0.0,0.0
530330021001,2050,124.43283938887278,0.0,0.0
530330021002,2050,119.29274849144066,0.0,0.0
530330021003,2050,93.66652604944437,0.0,0.0
530330022001,2050,152.23376250447592,0.0,0.0
530330022002,2050,140.30729738792846,0.0,0.0
530330022003,2050,158.3730100918836,0.0,0.0
530330022004,2050,243.18400228380753,0.0,0.0
530330024001,2050,137.59346471405968,0.0,0.0
530330024002,2050,100.23760677912894,0.0,0.0
530330025001,2050,153.69041216438137,0.0,0.0
530330025002,2050,89.52900397549332,0.0,0.0
530330026001,2050,60.62678205063822,0.0,0.0
530330026002,2050,100.49613231933303,0.0,0.0
530330026003,2050,80.76216283600088,0.0,0.0
530330026004,2050,65.69169550555172,0.0,0.0
530330027001,2050,89.49911352395291,0.0,0.0
530330027002,2050,122.08028864693352,0.0,0.0
530330027003,2050,77.95005896456621,0.0,0.0
530330027004,2050,102.07031070957095,0.0,0.0
530330028001,2050,65.24240985144215,0.0,0.0
530330028002,2050,64.09842425602017,0.0,0.0
530330028003,2050,49.66036390421535,0.0,0.0
530330028004,2050,65.19431503544989,0.0,0.0
530330029001,2050,89.13401255038418,0.0,0.0
530330029002,2050,81.68117788409054,0.0,0.0
530330029003,2050,72.8670158354033,0.0,0.0
530330030001,2050,101.49966270191135,0.0,0.0
530330030002,2050,90.65592969879938,0.0,0.0
530330030003,2050,96.55565605539272,0.0,0.0
530330030004,2050,80.25641315647536,0.0,0.0
530330031001,2050,75.56130755574036,0.0,0.0
530330031002,2050,76.70039633870043,0.0,0.0
530330031003,2050,73.03222338632177,0.0,0.0
530330031004,2050,95.07332958897383,0.0,0.0
530330031005,2050,212.4673090026546,0.0,0.0
530330032011,2050,102.11856237423314,0.0,0.0
530330032012,2050,158.89620906962145,0.0,0.0
530330032013,2050,24.562706717700056,0.0,0.0
530330032021,2050,75.53760420760128,0.0,0.0
530330032022,2050,67.75981268880243,0.0,0.0
530330032023,2050,92.92446911343895,0.0,0.0
530330033011,2050,55.73326821325979,0.0,0.0
530330033012,2050,51.340375721697946,0.0,0.0
530330033013,2050,58.281342600855055,0.0,0.0
530330033021,2050,66.19699884886658,0.0,0.0
530330033022,2050,41.40279564284462,0.0,0.0
530330033023,2050,47.34373784129662,0.0,0.0
530330034001,2050,65.0285085291018,0.0,0.0
530330034002,2050,62.753644628324636,0.0,0.0
530330034003,2050,66.7191342019151,0.0,0.0
530330035001,2050,83.52645430109484,0.0,0.0
530330035002,2050,85.4776973088167,0.0,0.0
530330035003,2050,148.44462746759237,0.0,0.0
530330036011,2050,60.7284339771263,0.0,0.0
530330036012,2050,79.24713308699977,0.0,0.0
530330036013,2050,26.596566943513988,0.0,0.0
530330036021,2050,42.07610617314554,0.0,0.0
530330036022,2050,33.27326988764847,0.0,0.0
530330036023,2050,53.71141941920018,0.0,0.0
530330038001,2050,85.4441647331868,0.0,0.0
530330038002,2050,68.88991854865831,0.0,0.0
530330039001,2050,140.60534079637793,0.0,0.0
530330039002,2050,100.01303360616629,0.0,0.0
530330040001,2050,536.1976492727777,0.0,0.0
530330040002,2050,83.29651618979477,0.0,0.0
530330041011,2050,129.43662973092222,0.0,0.0
530330041012,2050,146.24448834942928,0.0,0.0
530330041013,2050,118.40459477035209,0.0,0.0
530330041021,2050,144.94925616175658,0.0,0.0
530330041022,2050,131.2709174511928,0.0,0.0
530330041023,2050,141.60140039783735,0.0,0.0
530330042011,2050,131.67290592301845,0.0,0.0
530330042012,2050,80.76042241933138,0.0,0.0
530330042013,2050,94.97408585294637,0.0,0.0
530330042021,2050,126.92242616188219,0.0,0.0
530330042022,2050,83.4724825384817,0.0,0.0
530330042023,2050,91.29681134434459,0.0,0.0
530330043011,2050,85.10725420357517,0.0,0.0
530330043012,2050,64.61060794167126,0.0,0.0
530330043013,2050,92.24227183626924,0.0,0.0
530330043021,2050,38.752956467522786,0.0,0.0
530330043022,2050,17.81300424402893,0.0,0.0
530330043023,2050,25.254893747633876,0.0,0.0
530330044011,2050,81.14112961183547,0.0,0.0
530330044012,2050,62.610759849625545,0.0,0.0
530330044013,2050,27.95549343650972,0.0,0.0
530330044021,2050,26.753588804095692,0.0,0.0
530330044022,2050,31.88759248034598,0.0,0.0
530330044023,2050,14.247305380475732,0.0,0.0
530330045001,2050,68.15117002108038,0.0,0.0
530330045002,2050,97.64572224351787,0.0,0.0
530330046001,2050,519.6873333868864,0.0,0.0
530330046002,2050,65.34784885796365,0.0,0.0
530330046003,2050,53.839467659963766,0.0,0.0
530330047011,2050,24.323725084161122,0.0,0.0
530330047012,2050,92.93317259481084,0.0,0.0
530330047013,2050,31.648136192526767,0.0,0.0
530330047021,2050,34.11310253528612,0.0,0.0
530330047022,2050,16.782060598132148,0.0,0.0
530330047023,2050,14.93379343859151,0.0,0.0
530330047031,2050,62.99296951202267,0.0,0.0
530330047032,2050,100.65504998830835,0.0,0.0
530330047033,2050,134.8997137141563,0.0,0.0
530330048001,2050,68.40887348186742,0.0,0.0
530330048002,2050,72.88805813787556,0.0,0.0
530330048003,2050,105.42963699391557,0.0,0.0
530330048004,2050,70.86080564923772,0.0,0.0
530330049011,2050,48.474842595454575,0.0,0.0
530330049012,2050,39.469782836632966,0.0,0.0
530330049013,2050,34.894922749208284,0.0,0.0
530330049021,2050,77.8133602837467,0.0,0.0
530330049022,2050,69.18007043175965,0.0,0.0
530330050001,2050,96.46624546684887,0.0,0.0
530330050002,2050,52.36915793575034,0.0,0.0
530330050003,2050,38.30752671109051,0.0,0.0
530330051001,2050,79.20653608152699,0.0,0.0
530330051002,2050,78.78732404714724,0.0,0.0
530330051003,2050,59.8746892733028,0.0,0.0
530330052011,2050,74.50667626718496,0.0,0.0
530330052012,2050,64.72852326307655,0.0,0.0
530330052013,2050,34.59331617526638,0.0,0.0
530330052021,2050,17.288037780806388,0.0,0.0
530330052022,2050,29.16505498738221,0.0,0.0
530330052023,2050,20.25253414545333,0.0,0.0
530330053031,2050,99.64534721635184,0.0,0.0
530330053032,2050,471.55867322720127,0.0,0.0
530330053041,2050,6.844682059097727,0.0,0.0
530330053042,2050,11.200482813613544,0.0,0.0
530330053051,2050,32.02014784663245,0.0,0.0
530330053052,2050,20.602381324427864,0.0,0.0
530330053061,2050,33.53912704870568,0.0,0.0
530330053062,2050,15.999587634875594,0.0,0.0
530330053071,2050,9.943726221498489,0.0,0.0
530330053072,2050,8.529483494126508,0.0,0.0
530330053073,2050,13.6555162541747,0.0,0.0
530330054011,2050,25.09433104821611,0.0,0.0
530330054012,2050,84.80584811088393,0.0,0.0
530330054013,2050,78.6582647997307,0.0,0.0
530330054021,2050,54.786847000275344,0.0,0.0
530330054022,2050,30.786230692086985,0.0,0.0
530330054023,2050,29.053736502968523,0.0,0.0
530330056001,2050,117.45487108092179,0.0,0.0
530330056002,2050,176.18792146651558,0.0,0.0
530330056003,2050,223.63980484789758,0.0,0.0
530330056004,2050,111.40883006698007,0.0,0.0
530330056005,2050,124.94104479507443,0.0,0.0
530330057001,2050,823.1078128543586,0.0,0.0
530330057002,2050,97.8099373052169,0.0,0.0
530330057003,2050,132.6185563727717,0.0,0.0
530330057004,2050,94.48648712706499,0.0,0.0
530330057005,2050,111.91568748303673,0.0,0.0
530330058011,2050,52.571981815904685,0.0,0.0
530330058012,2050,52.288635910491315,0.0,0.0
530330058013,2050,83.5816849719001,0.0,0.0
530330058014,2050,265.11601460239757,0.0,0.0
530330058031,2050,96.94357696013199,0.0,0.0
530330058032,2050,108.66200560407793,0.0,0.0
530330058041,2050,527.7185075255071,0.0,0.0
530330058042,2050,54.47205800515915,0.0,0.0
530330059011,2050,97.51979614180037,0.0,0.0
530330059012,2050,47.47593567595446,0.0,0.0
530330059013,2050,45.51927510861126,0.0,0.0
530330059021,2050,65.57245463625658,0.0,0.0
530330059022,2050,79.12073862799659,0.0,0.0
530330059023,2050,108.07669509779856,0.0,0.0
530330060001,2050,62.84292448331488,0.0,0.0
530330060002,2050,106.3971581632989,0.0,0.0
530330060003,2050,95.84765135651251,0.0,0.0
530330060004,2050,67.88280191476981,0.0,0.0
530330061001,2050,62.813487349129424,0.0,0.0
530330061002,2050,104.40845941447861,0.0,0.0
530330061003,2050,24.983907449190735,0.0,0.0
530330061004,2050,36.263821403961344,0.0,0.0
530330061005,2050,48.226940540069265,0.0,0.0
530330062001,2050,307.83175543591574,0.0,0.0
530330062002,2050,137.0165085816265,0.0,0.0
530330062003,2050,149.96170264519628,0.0,0.0
530330063001,2050,108.73274673483361,0.0,0.0
530330063002,2050,353.77515801491256,0.0,0.0
530330063003,2050,50.41287265253907,0.0,0.0
530330063004,2050,140.1506558057721,0.0,0.0
530330064001,2050,74.30389464540929,0.0,0.0
530330064002,2050,57.4572887226145,0.0,0.0
530330064003,2050,91.52519029219178,0.0,0.0
530330065001,2050,176.88056911095308,0.0,0.0
530330065002,2050,64.01067720119718,0.0,0.0
530330065003,2050,42.67767004304406,0.0,0.0
530330066001,2050,128.3700363246541,0.0,0.0
530330066002,2050,41.653994470689,0.0,0.0
530330066003,2050,95.22590293349305,0.0,0.0
530330067011,2050,12.162556021523145,0.0,0.0
530330067012,2050,29.70527589398774,0.0,0.0
530330067013,2050,43.74450674065495,0.0,0.0
530330067021,2050,30.2318341083617,0.0,0.0
530330067022,2050,15.792258670500534,0.0,0.0
530330067023,2050,29.277778715141093,0.0,0.0
530330067031,2050,66.4032855695223,0.0,0.0
530330067032,2050,42.91477969410872,0.0,0.0
530330067033,2050,38.22957116502377,0.0,0.0
530330068001,2050,63.91855331567581,0.0,0.0
530330068002,2050,53.075562074314234,0.0,0.0
530330068003,2050,60.44513384761689,0.0,0.0
530330069001,2050,60.393132822322684,0.0,0.0
530330069002,2050,78.70678216841091,0.0,0.0
530330069003,2050,84.54981309938829,0.0,0.0
530330070011,2050,52.88468687706628,0.0,0.0
530330070012,2050,17.0941138010404,0.0,0.0
530330070013,2050,18.549486059912546,0.0,0.0
530330070021,2050,28.716402242565458,0.0,0.0
530330070022,2050,47.445223346615535,0.0,0.0
530330070023,2050,32.81156724387487,0.0,0.0
530330071011,2050,24.875964809619337,0.0,0.0
530330071012,2050,97.44904442619612,0.0,0.0
530330071021,2050,63.360478155525634,0.0,0.0
530330071022,2050,19.640040484104546,0.0,0.0
530330072011,2050,15.375460008483193,0.0,0.0
530330072012,2050,12.307944401572987,0.0,0.0
530330072013,2050,9.565436849760143,0.0,0.0
530330072021,2050,15.938228404588152,0.0,0.0
530330072022,2050,23.61776481318062,0.0,0.0
530330072023,2050,29.775436077362652,0.0,0.0
530330072031,2050,73.44152517309767,0.0,0.0
530330072032,2050,69.78178882030927,0.0,0.0
530330073011,2050,30.670016785323035,0.0,0.0
530330073012,2050,13.932326381190357,0.0,0.0
530330073013,2050,17.366098481153344,0.0,0.0
530330073021,2050,20.505337973437,0.0,0.0
530330073022,2050,42.35617691841504,0.0,0.0
530330073023,2050,14.474819180905168,0.0,0.0
530330073031,2050,37.92568919383629,0.0,0.0
530330073032,2050,20.66676288307191,0.0,0.0
530330073033,2050,18.877660394554468,0.0,0.0
530330074031,2050,12.695153520211235,0.0,0.0
530330074032,2050,16.59982915774042,0.0,0.0
530330074041,2050,17.708104064309797,0.0,0.0
530330074042,2050,20.275838765428556,0.0,0.0
530330074051,2050,19.3696915291423,0.0,0.0
530330074052,2050,13.20548298598426,0.0,0.0
530330074061,2050,19.975091744132577,0.0,0.0
530330074062,2050,17.294057602737407,0.0,0.0
530330075011,2050,22.069553830660684,0.0,0.0
530330075012,2050,24.694385818445927,0.0,0.0
530330075013,2050,26.93948406820317,0.0,0.0
530330075021,2050,19.867797263208672,0.0,0.0
530330075022,2050,23.2835111135052,0.0,0.0
530330075023,2050,34.91353600296869,0.0,0.0
530330075031,2050,29.662857548305936,0.0,0.0
530330075032,2050,16.6781707588558,0.0,0.0
530330076001,2050,42.16273573653868,0.0,0.0
530330076002,2050,52.748885078754014,0.0,0.0
530330076003,2050,46.39672518493096,0.0,0.0
530330077001,2050,97.70925990599595,0.0,0.0
530330077002,2050,57.51328599259855,0.0,0.0
530330077003,2050,59.953741501276546,0.0,0.0
530330077004,2050,46.32993121415204,0.0,0.0
530330078001,2050,212.53150966711212,0.0,0.0
530330078002,2050,120.93193477872713,0.0,0.0
530330078003,2050,77.16501292894426,0.0,0.0
530330078004,2050,121.43953007025115,0.0,0.0
530330079011,2050,25.87606786940728,0.0,0.0
530330079012,2050,40.1546852201459,0.0,0.0
530330079021,2050,21.06159759464646,0.0,0.0
530330079022,2050,37.78781006921051,0.0,0.0
530330079023,2050,47.7079740412778,0.0,0.0
530330080021,2050,12.686309902602638,0.0,0.0
530330080022,2050,29.452047723839257,0.0,0.0
530330080023,2050,15.759506695772286,0.0,0.0
530330080031,2050,17.127544200923154,0.0,0.0
530330080032,2050,13.579914440336621,0.0,0.0
530330080033,2050,18.00798138367267,0.0,0.0
530330080041,2050,9.10649978405738,0.0,0.0
530330080042,2050,12.748101501305861,0.0,0.0
530330080043,2050,53.02834125281933,0.0,0.0
530330081011,2050,24.359753574893713,0.0,0.0
530330081012,2050,14.525706665871986,0.0,0.0
530330081013,2050,30.084697196833698,0.0,0.0
530330081021,2050,64.30883691126658,0.0,0.0
530330081022,2050,73.45963373985192,0.0,0.0
530330082001,2050,59.83556996688841,0.0,0.0
530330082002,2050,17.109684409354458,0.0,0.0
530330082003,2050,15.910013462131477,0.0,0.0
530330083001,2050,30.344682649247776,0.0,0.0
530330083002,2050,28.45415570248688,0.0,0.0
530330084011,2050,21.67072917291547,0.0,0.0
530330084012,2050,12.223086558011792,0.0,0.0
530330084013,2050,28.1072698573217,0.0,0.0
530330084021,2050,13.281945977718385,0.0,0.0
530330084022,2050,10.911369496252119,0.0,0.0
530330084023,2050,11.745817239730988,0.0,0.0
530330085001,2050,38.4768783095193,0.0,0.0
530330085002,2050,37.40084602114579,0.0,0.0
530330085003,2050,35.557615100066556,0.0,0.0
530330086001,2050,54.79940377907465,0.0,0.0
530330086002,2050,55.92989485074938,0.0,0.0
530330086003,2050,47.63295031951863,0.0,0.0
530330086004,2050,17.409539634558023,0.0,0.0
530330087001,2050,84.8307172775238,0.0,0.0
530330087002,2050,40.53157312435135,0.0,0.0
530330087003,2050,55.60685059651125,0.0,0.0
530330088001,2050,81.6102528133118,0.0,0.0
530330088002,2050,99.80577564742944,0.0,0.0
530330088003,2050,52.97425903783253,0.0,0.0
530330089001,2050,112.09337749169497,0.0,0.0
530330089002,2050,75.30273237615019,0.0,0.0
530330089003,2050,72.65495477172253,0.0,0.0
530330089004,2050,57.468094187875586,0.0,0.0
530330090001,2050,99.0546693616117,0.0,0.0
530330090002,2050,42.35717465942631,0.0,0.0
530330090003,2050,70.07061185426517,0.0,0.0
530330091001,2050,74.26250476302884,0.0,0.0
530330091002,2050,27.199541129815245,0.0,0.0
530330092001,2050,32.97389874491507,0.0,0.0
530330092002,2050,48.62460738807352,0.0,0.0
530330093001,2050,187.00601705401718,0.0,0.0
530330093002,2050,528.9850370130046,0.0,0.0
530330093003,2050,1584.504650575251,0.0,0.0
530330094001,2050,37.466863105067155,0.0,0.0
530330094002,2050,121.39515648914096,0.0,0.0
530330094003,2050,63.20933552566661,0.0,0.0
530330094004,2050,127.31375349238925,0.0,0.0
530330094005,2050,67.29605106939658,0.0,0.0
530330095001,2050,169.83089867552948,0.0,0.0
530330095002,2050,191.24403003234133,0.0,0.0
530330095003,2050,165.4502734905568,0.0,0.0
530330095004,2050,113.10679461896773,0.0,0.0
530330096001,2050,126.30141582674408,0.0,0.0
530330096002,2050,154.9150541407657,0.0,0.0
530330096003,2050,103.62110196305701,0.0,0.0
530330096004,2050,79.36295042049812,0.0,0.0
530330097011,2050,81.55450443932827,0.0,0.0
530330097012,2050,175.84893013208512,0.0,0.0
530330097013,2050,77.71026434192744,0.0,0.0
530330097014,2050,112.69179690353737,0.0,0.0
530330097021,2050,109.64149627947207,0.0,0.0
530330097022,2050,188.59189588683245,0.0,0.0
530330097023,2050,132.0029819930176,0.0,0.0
530330097024,2050,118.43038372143963,0.0,0.0
530330098011,2050,92.3644713050369,0.0,0.0
530330098012,2050,87.49750818846533,0.0,0.0
530330098013,2050,68.39917479566013,0.0,0.0
530330098021,2050,80.37826197693123,0.0,0.0
530330098022,2050,80.24180184069567,0.0,0.0
530330098023,2050,67.28435137225006,0.0,0.0
530330099001,2050,105.48451031699805,0.0,0.0
530330099002,2050,252.56332085910645,0.0,0.0
530330099003,2050,263.0544541376803,0.0,0.0
530330099004,2050,1009.4682104972563,0.0,0.0
530330100011,2050,247.45792681897467,0.0,0.0
530330100012,2050,221.61582497743095,0.0,0.0
530330100013,2050,106.0520890166555,0.0,0.0
530330100021,2050,67.97624204797373,0.0,0.0
530330100022,2050,70.23785414649554,0.0,0.0
530330100023,2050,96.05239976315286,0.0,0.0
530330101011,2050,52.21329537647463,0.0,0.0
530330101012,2050,57.81653421699717,0.0,0.0
530330101013,2050,105.3469358460734,0.0,0.0
530330101021,2050,228.06637338031766,0.0,0.0
530330101022,2050,130.65166791761624,0.0,0.0
530330101023,2050,44.535813734517305,0.0,0.0
530330102001,2050,168.9814498283396,0.0,0.0
530330102002,2050,374.25737486168083,0.0,0.0
530330102003,2050,79.14019009476523,0.0,0.0
530330102004,2050,96.11961189475186,0.0,0.0
530330103011,2050,90.55312436005944,0.0,0.0
530330103012,2050,90.35188358005928,0.0,0.0
530330103013,2050,66.85127829565243,0.0,0.0
530330103021,2050,41.77411125909839,0.0,0.0
530330103022,2050,52.99301429598721,0.0,0.0
530330103023,2050,61.440864399731254,0.0,0.0
530330104011,2050,115.06701647509469,0.0,0.0
530330104012,2050,157.145070631762,0.0,0.0
530330104013,2050,130.52955158375238,0.0,0.0
530330104021,2050,154.68290096171668,0.0,0.0
530330104022,2050,116.96477210292628,0.0,0.0
530330104023,2050,71.94145293380602,0.0,0.0
530330104024,2050,87.07429718443191,0.0,0.0
530330105011,2050,45.1663656300608,0.0,0.0
530330105012,2050,88.85005908847504,0.0,0.0
530330105013,2050,49.3341539580283,0.0,0.0
530330105021,2050,75.6117521764194,0.0,0.0
530330105022,2050,93.41596078352947,0.0,0.0
530330105023,2050,47.18283531175691,0.0,0.0
530330105024,2050,24.93634876925813,0.0,0.0
530330106011,2050,80.57447587211777,0.0,0.0
530330106012,2050,80.87502354010628,0.0,0.0
530330106013,2050,107.70039526465725,0.0,0.0
530330106021,2050,111.5719723210357,0.0,0.0
530330106022,2050,171.09138012086626,0.0,0.0
530330106023,2050,74.93355680361545,0.0,0.0
530330107011,2050,125.69335643526627,0.0,0.0
530330107012,2050,98.66411796488563,0.0,0.0
530330107013,2050,136.66856779577785,0.0,0.0
530330107021,2050,74.06363555858215,0.0,0.0
530330107022,2050,50.98200799940385,0.0,0.0
530330107023,2050,67.72138152143094,0.0,0.0
530330108001,2050,692.3001459530813,0.0,0.0
530330108002,2050,193.3773052571245,0.0,0.0
530330108003,2050,146.85292026086086,0.0,0.0
530330109001,2050,764.9272149715946,0.0,0.0
530330109002,2050,569.8169895620645,0.0,0.0
530330110011,2050,58.32980087782562,0.0,0.0
530330110012,2050,104.85794618103513,0.0,0.0
530330110013,2050,103.778340905199,0.0,0.0
530330110021,2050,272.2000049526549,0.0,0.0
530330110022,2050,79.52741441474066,0.0,0.0
530330110023,2050,73.17876871603119,0.0,0.0
530330111011,2050,70.98444566618765,0.0,0.0
530330111012,2050,35.97729821304882,0.0,0.0
530330111013,2050,78.32191864371121,0.0,0.0
530330111014,2050,95.63278988662066,0.0,0.0
530330111021,2050,163.90045440678026,0.0,0.0
530330111022,2050,70.52942086527305,0.0,0.0
530330111023,2050,29.225560904139325,0.0,0.0
530330111024,2050,62.09605710920418,0.0,0.0
530330112001,2050,264.2130440324687,0.0,0.0
530330112002,2050,238.16826318780693,0.0,0.0
530330112003,2050,118.45490837485721,0.0,0.0
530330113001,2050,522.6820344334694,0.0,0.0
530330113002,2050,94.64234698923734,0.0,0.0
530330113003,2050,68.45652341964708,0.0,0.0
530330113004,2050,97.67815080970409,0.0,0.0
530330113005,2050,71.89105413535287,0.0,0.0
530330114011,2050,90.61115019488008,0.0,0.0
530330114012,2050,90.40633721769738,0.0,0.0
530330114013,2050,123.69731163961676,0.0,0.0
530330114021,2050,107.05614603655756,0.0,0.0
530330114022,2050,79.30373818242717,0.0,0.0
530330114023,2050,106.75017501069124,0.0,0.0
530330115001,2050,136.892508958576,0.0,0.0
530330115002,2050,131.49405252832062,0.0,0.0
530330115003,2050,111.74803042786723,0.0,0.0
530330116011,2050,187.5207507477798,0.0,0.0
530330116012,2050,195.01253248798986,0.0,0.0
530330116021,2050,97.12769077475654,0.0,0.0
530330116022,2050,80.69767243503229,0.0,0.0
530330116023,2050,211.01443939920566,0.0,0.0
530330117001,2050,135.4786516662065,0.0,0.0
530330117002,2050,395.80161111511836,0.0,0.0
530330117003,2050,125.63543731995453,0.0,0.0
530330117004,2050,211.85003372711955,0.0,0.0
530330118011,2050,113.23365608548636,0.0,0.0
530330118012,2050,70.72967454773462,0.0,0.0
530330118013,2050,111.56278933277271,0.0,0.0
530330118021,2050,115.8560047123759,0.0,0.0
530330118022,2050,95.60175211249218,0.0,0.0
530330118023,2050,83.8503378890931,0.0,0.0
530330119011,2050,179.95901361088087,0.0,0.0
530330119012,2050,105.49646938301247,0.0,0.0
530330119013,2050,130.26477095468175,0.0,0.0
530330119021,2050,98.19224025380228,0.0,0.0
530330119022,2050,178.47181968829898,0.0,0.0
530330119023,2050,108.33171971468214,0.0,0.0
530330120001,2050,115.17533960194014,0.0,0.0
530330120002,2050,125.70484027207884,0.0,0.0
530330120003,2050,114.21939942997962,0.0,0.0
530330121001,2050,209.04410059875428,0.0,0.0
530330121002,2050,215.10069108747234,0.0,0.0
530330201001,2050,100.73412672922706,7.284369094035179e-05,0.0
530330201002,2050,208.97619405844154,0.0,0.0
530330201003,2050,122.7794226469146,0.0,0.0
530330202001,2050,148.23923209532043,0.0,0.0
530330202002,2050,143.46190734112338,0.0,0.0
530330202003,2050,170.58739863445405,0.0,0.0
530330202004,2050,178.03188839637528,0.0,0.0
530330203011,2050,160.6659283661902,0.0,0.0
530330203012,2050,159.9693260110463,0.0,0.0
530330203021,2050,162.36032777359003,0.0,0.0
530330203022,2050,45.53035580149817,0.0,0.0
530330203023,2050,114.51726283289003,0.0,0.0
530330204011,2050,139.3199847003886,0.0,0.0
530330204012,2050,265.90202418090456,0.0,0.0
530330204013,2050,166.29011371751542,0.0,0.0
530330204021,2050,178.9919914438467,0.0,0.0
530330204022,2050,193.2863813450874,0.0,0.0
530330204023,2050,215.923413581879,0.0,0.0
530330204024,2050,101.0636876465997,0.0,0.0
530330205001,2050,132.4767861444079,0.0,0.0
530330205002,2050,127.90738258917231,0.0,0.0
530330205003,2050,150.08534645929024,0.0,0.0
530330205004,2050,160.29371542154058,0.0,0.0
530330205005,2050,101.81391557509008,0.0,0.0
530330206001,2050,106.81816510612158,0.0,0.0
530330206002,2050,120.85112239196238,0.0,0.0
530330206003,2050,201.1078501578247,0.0,0.0
530330206004,2050,60.65657525165815,0.0,0.0
530330207001,2050,125.24907524692858,0.0,0.0
530330207002,2050,118.91534989116572,0.0,0.0
530330207003,2050,178.64503185226687,0.0,0.0
530330208001,2050,146.81847913309812,0.0,0.0
530330208002,2050,192.89316058505008,0.0,0.0
530330208003,2050,476.07474631814756,0.0,0.0
530330209001,2050,141.36901952709187,0.0,0.0
530330209002,2050,148.21650505215362,0.0,0.0
530330209003,2050,837.8463361944615,0.0,0.0
530330210001,2050,130.2156344009255,0.0,0.0
530330210002,2050,154.85863358309936,0.0,0.0
530330210003,2050,123.52335934412307,0.0,0.0
530330210004,2050,123.85361353773604,0.0,0.0
530330210005,2050,118.6262077437787,0.0,0.0
530330211001,2050,161.6170678325462,0.0,0.0
530330211002,2050,134.18877417594774,0.0,0.0
530330211003,2050,351.4913556609391,0.0,0.0
530330213001,2050,152.7457186883006,0.0,0.0
530330213002,2050,153.29463341260453,0.0,0.0
530330213003,2050,139.1912518544995,0.0,0.0
530330214001,2050,235.67030538639926,0.0,0.0
530330214002,2050,298.5513199839726,0.0,0.0
530330214003,2050,242.27803981746158,0.0,0.0
530330215001,2050,240.19651713768687,0.8152062930173521,0.0
530330215002,2050,234.42731118006384,0.0,0.0
530330215003,2050,207.9850167971674,0.0,0.0
530330215004,2050,190.17872807795428,0.0,0.0
530330216001,2050,225.0825149873573,0.022178977040702513,0.0
530330216002,2050,199.56053025579786,0.0,0.0
530330216003,2050,166.07695547852012,0.0,0.0
530330216004,2050,129.71673029383297,0.0,0.0
530330217011,2050,206.33676660971628,0.0,0.0
530330217012,2050,173.21253796850837,0.0,0.0
530330217013,2050,256.23565768848556,0.0,0.0
530330217021,2050,301.7246837755975,0.0,0.0
530330217022,2050,192.8624338826063,0.0,0.0
530330217023,2050,258.5148874123918,0.0,0.0
530330218021,2050,368.22940911693115,0.0,0.0
530330218022,2050,387.09212866147266,0.0,0.0
530330218023,2050,225.8482012658599,0.0,0.0
530330218024,2050,227.55282384328842,0.0,0.1972810809362043
530330218031,2050,169.44629472687194,0.0,0.0
530330218032,2050,185.9117586702721,0.0,0.0
530330218033,2050,221.6527914218882,0.0,0.0
530330218034,2050,231.73100823323148,0.0,0.0
530330218041,2050,207.31496039113784,0.0,0.0
530330218042,2050,70.37636680114903,0.0,0.0
530330218043,2050,193.32200180886178,0.0,0.0
530330218044,2050,295.0507645544889,0.0,0.0
530330219031,2050,350.867791113183,0.0,0.0
530330219032,2050,140.71268422075852,0.0,0.0
530330219033,2050,170.02460409768557,0.0,0.0
530330219034,2050,125.5857629639806,0.0,0.0
530330219041,2050,507.02781148325477,0.0,2.0202531601840286
530330219042,2050,85.68017873755718,0.0,0.0
530330219043,2050,120.46432705523075,0.0,0.0
530330219044,2050,129.67461825280344,0.0,0.0
530330219051,2050,179.9570737404832,0.0,0.0
530330219052,2050,175.89938805012113,0.0,0.0
530330219053,2050,139.46406270342757,0.0,0.0
530330219054,2050,167.71608630224821,0.0,0.0
530330219061,2050,467.05933617566114,0.0,0.0
530330219062,2050,277.86991286667387,0.0,0.0
530330219063,2050,189.9954705367893,0.0,0.0
530330220011,2050,370.79166680575355,0.0,0.0
530330220012,2050,351.4374619601054,0.0,0.0
530330220013,2050,384.1091930822811,0.0,0.0
530330220031,2050,141.64243232384774,0.0,0.0
530330220032,2050,157.33180408303042,0.0,0.0
530330220033,2050,131.16593291642187,0.0,0.0
530330220034,2050,126.96347891614148,0.0,0.0
530330220051,2050,136.7866796227166,0.0,0.0
530330220052,2050,262.43960452428274,0.0,0.0
530330220053,2050,96.68072631959045,0.0,0.0
530330220054,2050,102.45293259230426,0.0,0.0
530330220061,2050,192.78707263742487,0.0,0.0
530330220062,2050,107.95254756921686,0.0,0.0
530330220063,2050,47.64074248802422,0.0,0.0
530330221011,2050,206.6634662271256,0.0,0.0
530330221012,2050,246.08637468844813,0.0,0.0
530330221013,2050,162.14203668464378,0.0,0.0
530330221014,2050,265.7990903175713,0.0,0.0
530330221021,2050,269.3198577775847,0.0,0.0
530330221022,2050,403.0744044239213,0.0,0.0
530330221023,2050,275.4135983388694,0.0,0.0
530330221024,2050,208.25049295820833,0.0,0.0
530330222011,2050,157.24471307433947,0.0,0.0
